Author name	Unique Author ID	Paper ID	Coauthors	Year	Venue	Title
donald johnson	djohnson-11	3496	donald johnson|david j. lilja|john riedl|james anderson	1997	j. parallel distrib. comput.	low cost high perform barrier synchron network workstat
donald byron johnson	djohnson-12	340	donald byron johnson|daniel r. l. brown	2001	ct-rsa	formal secur proof signatur scheme partial messag recoveri
donald byron johnson	djohnson-12	56	donald byron johnson	2000	aes candidate conference	ae futur resili thought question
david johnson	djohnson-13	1985	david johnson|john wawrzynek|krste asanovic|brian kingsbury|james beck|nelson morgan	1995	nips	spert ii vector microprocessor system applic larg problem backpropag train
david johnson	djohnson-13	2923	david johnson|john wawrzynek|krste asanovic|brian kingsbury|james beck|nelson morgan	1996	ieee computer	spert ii vector microprocessor system
douglas johnson	djohnson-14	1885	douglas johnson	1990	lisp and functional programming	trap architectur lisp system
douglas johnson	djohnson-14	112	douglas johnson	1991	asplos	case read barrier
douglas johnson	djohnson-15	2008	douglas johnson|laura hill|kenneth s. rubin|john daniels|charles berman|james coplien	1995	oopsla	manag object orient project panel session
douglas johnson	djohnson-15	3635	douglas johnson|laura hill|kenneth s. rubin|charles berman|james coplien|john daniels	1995	oops messenger	object orient project manag panel
david s. johnson	djohnson-1	2445	david s. johnson	1973	stoc	approxim algorithm combinatori problem
david s. johnson	djohnson-1	3615	david s. johnson|jan karel lenstra|a. h. g. rinnooy kan	1978	networks	complex network design problem
david s. johnson	djohnson-1	3934	david s. johnson|franco p. preparata	1978	theor. comput. sci.	densest hemispher problem
david s. johnson	djohnson-1	2348	david s. johnson|maria minkoff|steven phillips	2000	soda	prize collect steiner tree problem theori practic
david s. johnson	djohnson-1	3421	david s. johnson|anthony c. klug	1984	j. comput. syst. sci.	test conjunct queri function inclus depend
david s. johnson	djohnson-1	3337	david s. johnson|m. r. garey	1976	j. acm	schedul task nonuniform deadlin processor
david s. johnson	djohnson-1	538	david s. johnson	1999	data structures, near neighbor searches, and methodology	theoretician s guid experiment analysi algorithm
david s. johnson	djohnson-1	2439	david s. johnson|m. r. garey|ronald l. graham	1976	stoc	np complet geometr problem
david s. johnson	djohnson-1	2341	david s. johnson|janos csirik|claire kenyon	2001	soda	approxim algorithm bin cover
david s. johnson	djohnson-1	3931	david s. johnson|m. r. garey|larry j. stockmeyer	1976	theor. comput. sci.	simplifi np complet graph problem
david s. johnson	djohnson-1	2436	david s. johnson|janos csirik|claire kenyon|james b. orlin|peter w. shor|richard r. weber	2000	stoc	sum squar algorithm bin pack
david s. johnson	djohnson-1	3338	david s. johnson|m. r. garey	1978	j. acm	pack strong np complet result motiv exampl implic
david s. johnson	djohnson-1	73	david s. johnson|janos csirik|claire kenyon|peter w. shor|richard r. weber	1999	alenex	organ bin pack heurist
david s. johnson	djohnson-1	3776	david s. johnson|m. r. garey|g. l. miller|christos h. papadimitriou	1980	siam j. matrix analysis applications	complex color circular arc chord
david s. johnson	djohnson-1	3576	david s. johnson|michael r. garey|ravi sethi	1976	math. oper. res.	complex flowshop jobshop schedul
david s. johnson	djohnson-1	3336	david s. johnson|m. r. garey	1976	j. acm	complex optim graph color
david s. johnson	djohnson-1	3966	david s. johnson|m. r. garey|hans s. witsenhausen	1982	ieee trans. information theory	complex gener lloyd max problem
david s. johnson	djohnson-1	3761	david s. johnson|m. r. garey|robert endre tarjan	1976	siam j. comput.	planar hamiltonian circuit problem np complet
david s. johnson	djohnson-1	3420	david s. johnson	1974	j. comput. syst. sci.	approxim algorithm combinatori problem
david s. johnson	djohnson-1	3356	david s. johnson	1981	j. algorithms	np complet column ongo guid
david s. johnson	djohnson-1	3350	david s. johnson|susan f. assmann|daniel j. kleitman|joseph y.-t. leung	1984	j. algorithms	dual version dimension bin pack problem
david s. johnson	djohnson-1	675	david s. johnson|anthony c. klug	1981	focs	optim conjunct queri attribut domain ar disjoint extend abstract
david s. johnson	djohnson-1	3765	david s. johnson|anthony c. klug	1983	siam j. comput.	optim conjunct queri untyp variabl
david s. johnson	djohnson-1	2104	david s. johnson|anthony c. klug	1982	pods	test conjunct queri function inclus depend
david s. johnson	djohnson-1	3421	david s. johnson|anthony c. klug	1984	j. comput. syst. sci.	test conjunct queri function inclus depend
david s. johnson	djohnson-1	2347	david s. johnson|andrea s. lapaugh|ron y. pinter	1994	soda	minim channel densiti shift compon
david s. johnson	djohnson-1	3752	david s. johnson|edward g. coffman jr.|m. r. garey|andrea s. lapaugh	1985	siam j. comput.	schedul file transfer
david s. johnson	djohnson-1	2094	david s. johnson|edward g. coffman jr.|m. r. garey|andrea s. lapaugh	1983	podc	schedul file transfer distribut network
david johnson	djohnson-1	2659	david johnson|zhuoqing morley mao|oliver spatscheck|jacobus e. van der merwe|jia wang	2003	www	effici robust stream provis vpn
david johnson	djohnson-1	1606	david johnson|zhuoqing morley mao|jennifer rexford|jia wang|randy h. katz	2004	infocom	scalabl accur identif level forward path
david s. johnson	djohnson-1	1540	david s. johnson	1994	ifip congress (1)	travel salesman problem report state art
david s. johnson	djohnson-1	71	david s. johnson|david applegate|luciana s. buriol|bernard l. dillard|peter w. shor	2003	alenex	cut stock approach bin pack theori experi
david s. johnson	djohnson-1	3239	david s. johnson|cecilia r. aragon|lyle a. mcgeoch|catherine schevon	1991	operations research	optim simul anneal experiment evalu part ii graph color number partit
david s. johnson	djohnson-1	3350	david s. johnson|susan f. assmann|daniel j. kleitman|joseph y.-t. leung	1984	j. algorithms	dual version dimension bin pack problem
david s. johnson	djohnson-1	3333	david s. johnson|alexander i. barvinok|sandor p. fekete|arie tamir|gerhard j. woeginger|russell woodroofe	2003	j. acm	geometr maximum travel salesman problem
david s. johnson	djohnson-1	1617	david s. johnson|alexander i. barvinok|gerhard j. woeginger|russell woodroofe	1998	ipco	maximum travel salesman problem polyhedr norm
david s. johnson	djohnson-1	2431	david s. johnson|jon louis bentley|frank thomson leighton|catherine c. mcgeoch|lyle a. mcgeoch	1984	stoc	unexpect expect behavior result bin pack
david s. johnson	djohnson-1	3347	david s. johnson|nimrod megiddo|s. louis hakimi|m. r. garey|christos h. papadimitriou	1988	j. acm	complex search graph
david johnson	djohnson-1	2659	david johnson|zhuoqing morley mao|oliver spatscheck|jacobus e. van der merwe|jia wang	2003	www	effici robust stream provis vpn
david s. johnson	djohnson-1	2348	david s. johnson|maria minkoff|steven phillips	2000	soda	prize collect steiner tree problem theori practic
david s. johnson	djohnson-1	2342	david s. johnson|michael l. fredman|lyle a. mcgeoch|g. ostheimer	1993	soda	data structur travel salesmen
david s. johnson	djohnson-1	3353	david s. johnson|michael l. fredman|lyle a. mcgeoch|g. ostheimer	1995	j. algorithms	data structur travel salesmen
david s. johnson	djohnson-1	3423	david s. johnson|christos h. papadimitriou|mihalis yannakakis	1988	j. comput. syst. sci.	easi local search
david s. johnson	djohnson-1	677	david s. johnson|christos h. papadimitriou|mihalis yannakakis	1985	focs	easi local search extend abstract
david s. johnson	djohnson-1	3261	david s. johnson|christos h. papadimitriou|mihalis yannakakis	1988	inf. process. lett.	gener maxim independ set
david s. johnson	djohnson-1	2437	david s. johnson|elias dahlhaus|christos h. papadimitriou|paul d. seymour|mihalis yannakakis	1992	stoc	complex multiwai cut extend abstract
david s. johnson	djohnson-1	3351	david s. johnson|francine berman|frank thomson leighton|peter w. shor|larry snyder	1990	j. algorithms	gener planar match
david s. johnson	djohnson-1	3495	david s. johnson|francine berman	1993	j. parallel distrib. comput.	perform effici data driven evalu scheme
david s. johnson	djohnson-1	3613	david s. johnson|william m. boyce|m. r. garey	1978	networks	note bisect minimum span tree
david s. johnson	djohnson-1	3575	david s. johnson|peter brucker|michael r. garey	1977	math. oper. res.	schedul equal length task treelik preced constraint minim maximum late
david s. johnson	djohnson-1	72	david s. johnson|jill cirasella|lyle a. mcgeoch|weixiong zhang	2001	alenex	asymmetr travel salesman problem algorithm instanc gener test
david s. johnson	djohnson-1	3374	david s. johnson|edward g. coffman jr.|m. r. garey	1987	j. complexity	bin pack divis item size
david s. johnson	djohnson-1	3772	david s. johnson|edward g. coffman jr.|costas courcoubetis|m. r. garey|peter w. shor|richard r. weber|mihalis yannakakis	2000	siam j. discrete math.	bin pack discret item size part i perfect pack theorem averag case behavior optim pack
david s. johnson	djohnson-1	3754	david s. johnson|elias dahlhaus|christos h. papadimitriou|paul d. seymour|mihalis yannakakis	1994	siam j. comput.	complex multitermin cut
david s. johnson	djohnson-1	3347	david s. johnson|nimrod megiddo|s. louis hakimi|m. r. garey|christos h. papadimitriou	1988	j. acm	complex search graph
david s. johnson	djohnson-1	682	david s. johnson|nimrod megiddo|s. louis hakimi|m. r. garey|christos h. papadimitriou	1981	focs	complex search graph preliminari version
david s. johnson	djohnson-1	3934	david s. johnson|franco p. preparata	1978	theor. comput. sci.	densest hemispher problem
david s. johnson	djohnson-1	3254	david s. johnson|m. r. garey|franco p. preparata|robert endre tarjan	1978	inf. process. lett.	triangul simpl polygon
david s. johnson	djohnson-1	2349	david s. johnson|lyle a. mcgeoch|edward e. rothberg	1996	soda	asymptot experiment analysi held karp travel salesman bound
david s. johnson	djohnson-1	3760	david s. johnson|m. r. garey|barbara b. simons|robert endre tarjan	1981	siam j. comput.	schedul unit time task arbitrari releas time deadlin
david s. johnson	djohnson-1	667	david s. johnson|m. r. garey|h. c. so	1975	focs	applic graph color print circuit test work paper
david s. johnson	djohnson-1	3931	david s. johnson|m. r. garey|larry j. stockmeyer	1976	theor. comput. sci.	simplifi np complet graph problem
david s. johnson	djohnson-1	2440	david s. johnson|m. r. garey|larry j. stockmeyer	1974	stoc	simplifi np complet problem
david s. johnson	djohnson-1	3743	david s. johnson|m. r. garey	1977	siam journal of applied mathematics	rectilinear steiner tree problem np complet
david s. johnson	djohnson-1	3375	david s. johnson|m. r. garey	1985	j. complexity	theorem bin pack
david s. johnson	djohnson-1	3758	david s. johnson|m. r. garey	1977	siam j. comput.	processor schedul start time deadlin
david s. johnson	djohnson-1	3254	david s. johnson|m. r. garey|franco p. preparata|robert endre tarjan	1978	inf. process. lett.	triangul simpl polygon
david s. johnson	djohnson-1	3729	david s. johnson|edward g. coffman jr.|peter w. shor|richard r. weber	1997	random struct. algorithms	bin pack discret item size part ii tight bound fit
david s. johnson	djohnson-1	3751	david s. johnson|edward g. coffman jr.|m. r. garey	1983	siam j. comput.	dynam bin pack
david s. johnson	djohnson-1	2434	david s. johnson|edward g. coffman jr.|costas courcoubetis|m. r. garey|lyle a. mcgeoch|peter w. shor|richard r. weber|mihalis yannakakis	1991	stoc	fundament discrep averag case analys discret continu distribut bin pack case studi
david s. johnson	djohnson-1	3865	david s. johnson|m. r. garey|frank k. hwang	1977	ieee trans. computers	algorithm set partit problem aris design multipurpos unit
david s. johnson	djohnson-1	2340	david s. johnson|janos csirik	1991	soda	bound space line bin pack
david s. johnson	djohnson-1	2435	david s. johnson|edward g. coffman jr.|peter w. shor|richard r. weber	1993	stoc	markov chain comput proof averag case analysi fit bin pack
david s. johnson	djohnson-1	2708	david s. johnson|janos csirik	2001	algorithmica	bound space line bin pack
david s. johnson	djohnson-1	3750	david s. johnson|edward g. coffman jr.|m. r. garey	1978	siam j. comput.	applic bin pack multiprocessor schedul
david s. johnson	djohnson-1	3778	david s. johnson|edward g. coffman jr.|costas courcoubetis|michael r. garey|peter w. shor|richard r. weber|mihalis yannakakis	2002	siam review	perfect pack theorem averag case behavior optim onlin bin pack
david s. johnson	djohnson-1	2350	david s. johnson|mario szegedy	1999	soda	ar tractabl instanc max tndepend set
david s. johnson	djohnson-1	2092	david s. johnson|cliff young|david r. karger|michael d. smith	1997	pldi	optim intraprocedur branch align
david s. johnson	djohnson-1	3753	david s. johnson|edward g. coffman jr.|m. r. garey|robert endre tarjan	1980	siam j. comput.	perform bound level orient dimension pack algorithm
david s. johnson	djohnson-1	3752	david s. johnson|edward g. coffman jr.|m. r. garey|andrea s. lapaugh	1985	siam j. comput.	schedul file transfer
david s. johnson	djohnson-1	2995	david s. johnson|brent n. clark|charles j. colbourn	1990	discrete mathematics	unit disk graph
david s. johnson	djohnson-1	3419	david s. johnson	1974	j. comput. syst. sci.	fast algorithm bin pack
david s. johnson	djohnson-1	3772	david s. johnson|edward g. coffman jr.|costas courcoubetis|m. r. garey|peter w. shor|richard r. weber|mihalis yannakakis	2000	siam j. discrete math.	bin pack discret item size part i perfect pack theorem averag case behavior optim pack
david s. johnson	djohnson-1	3423	david s. johnson|christos h. papadimitriou|mihalis yannakakis	1988	j. comput. syst. sci.	easi local search
david s. johnson	djohnson-1	2434	david s. johnson|edward g. coffman jr.|costas courcoubetis|m. r. garey|lyle a. mcgeoch|peter w. shor|richard r. weber|mihalis yannakakis	1991	stoc	fundament discrep averag case analys discret continu distribut bin pack case studi
david s. johnson	djohnson-1	3443	david s. johnson|henry o. pollak	1987	journal of graph theory	hypergraph planar complex draw venn diagram
david s. johnson	djohnson-1	2708	david s. johnson|janos csirik	2001	algorithmica	bound space line bin pack
david s. johnson	djohnson-1	2341	david s. johnson|janos csirik|claire kenyon	2001	soda	approxim algorithm bin cover
david s. johnson	djohnson-1	3335	david s. johnson|janos csirik|claire kenyon|james b. orlin|peter w. shor|richard r. weber	2006	j. acm	sum squar algorithm bin pack
david s. johnson	djohnson-1	73	david s. johnson|janos csirik|claire kenyon|peter w. shor|richard r. weber	1999	alenex	organ bin pack heurist
david s. johnson	djohnson-1	3754	david s. johnson|elias dahlhaus|christos h. papadimitriou|paul d. seymour|mihalis yannakakis	1994	siam j. comput.	complex multitermin cut
david s. johnson	djohnson-1	881	david s. johnson	1990	icalp	local optim travel salesman problem
david s. johnson	djohnson-1	2347	david s. johnson|andrea s. lapaugh|ron y. pinter	1994	soda	minim channel densiti shift compon
david s. johnson	djohnson-1	3261	david s. johnson|christos h. papadimitriou|mihalis yannakakis	1988	inf. process. lett.	gener maxim independ set
david s. johnson	djohnson-1	3764	david s. johnson|alan j. demers|jeffrey d. ullman|m. r. garey|ronald l. graham	1974	siam j. comput.	worst case perform bound simpl dimension pack algorithm
